"ID";"Title";"Entity";"Opening date";"Priority";"Last update";"Last edit by";"Status";"Type";"Requester - Requester";"Category";"Assigned to - Technician";"Assigned to - Technician group";"Approval - Approver";"Satisfaction survey - Satisfaction";"SLA - SLA Time to own";"Resolution date";"Tasks - Description";"Cost - Total cost";"SLA - SLA Time to resolve";"Time to resolve";"Tasks - Category";"Total duration";"Closing date";"Time to resolve + Progress";"Time to resolve exceeded";"Urgency";"Impact";"Time to own"
"212568";"VDI : déconnexions récurrentes";"Root > Workplace > CCIH > 51.10 - La Chaux-de-Fonds";"2023-08-31 12:23:35";"3";"2023-12-18 11:10:12";"omat";"6";"1";"1369";"CCIH_Categories > Ordinateurs et ThinClients";"";"ECS_I_Support_Workplace";"";"";"Silver_P2";"2023-12-18 11:10:12";"['&#60;p&#62;message de NET ""&#60;span class=""ui-provider en bga bbx cdy cdz cea ceb cec ced cee cef ceg ceh cei cej cek cel cem cen ceo cep ceq cer ces cet ceu cev cew cex cey cez cfa cfb cfc cfd"" dir=""ltr""&#62;on fini la maintenance de lausanne aujourd\'hui, et il rebascule les utilisateurs à Lausanne demain au mieux""&#60;/span&#62;&#60;/p&#62;', ""&#60;p&#62;A voir pour escalader car problème connu.\xa0&#60;/p&#62;\r\n&#60;p&#62;Discussion à rouvrir, la solution de sortir les vdi de chez CCIH n'est pas pour aujourd'hui&#60;/p&#62;""]";"";"";"";"";"0";"2023-12-18 11:10:12";"";"0";"3";"3";"2023-08-31 16:23:35"
"221928";"accès brokin";"Root > Workplace > Loyco";"2023-12-18 10:13:47";"3";"2023-12-18 10:33:19";"frem";"6";"1";"1941";"Apps > Brokin";"2019";"ECS_I_Support_Workplace";"";"5";"Silver_P2";"2023-12-18 10:33:15";"&#60;p&#62;call + mail + dépannage&#60;/p&#62;
&#60;p&#62;la mise jour ne s'installait pas depuis company portal &#60;/p&#62;
&#60;p&#62;suppression de l'application + suppression du folder du disque C &#60;/p&#62;
&#60;p&#62; &#60;/p&#62;
&#60;p&#62; &#60;/p&#62;";"";"";"";"";"2400";"2023-12-18 10:33:19";"";"0";"3";"3";"2023-12-18 14:13:47"
"220594";"question GED";"Root > Workplace > Loyco";"2023-11-29 16:15:10";"3";"2023-12-18 09:30:01";"frem";"6";"2";"";"Applications > Other";"2019";"ECS_I_Support_Workplace";"";"";"Silver_Emergency-Request";"2023-12-06 11:02:38";"['&#60;p&#62;mail&#60;/p&#62;', ""&#60;p&#62;il faut trouver comment ajouter l'option\xa0&#60;/p&#62;"", '&#60;p&#62;Call + mail\xa0 non joignable\xa0&#60;/p&#62;', '&#60;p&#62;Contact user and get more details&#60;/p&#62;']";"";"";"";"";"1800";"2023-12-18 09:30:01";"";"0";"3";"3";"2023-11-30 08:15:10"
"220604";"Dell Service: Numéro d’incident 180662456 Agent: Anas Ennasri    [ ref:!00D0b0GaMp.!5006P0G2prE:ref ]";"Root > Workplace > Loyco_internal";"2023-11-29 17:29:02";"3";"2023-12-18 09:30:01";"frem";"6";"2";"";"Hardware > Dell portal";"2019";"ECS_I_Support_Workplace";"";"";"";"2023-12-06 11:35:50";"['&#60;p&#62;mail\xa0&#60;/p&#62;', '&#60;p&#62;Salut &#60;span contenteditable=""false"" data-user-mention=""true"" data-user-id=""1961""&#62;@NUNEZ David (1961)&#60;/span&#62;\xa0\xa0est ce que tu pourras effectuer les test lors d\'une visite chez loyco à Genève&#60;/p&#62;']";"";"";"";"";"900";"2023-12-18 09:30:01";"";"0";"3";"3";""
"220933";"Urgent - Pas de connexion VPN";"Root > Workplace > Loyco";"2023-12-04 09:17:33";"3";"2023-12-18 09:30:01";"frem";"6";"1";"1862";"Network";"2019";"ECS_I_Support_Workplace";"";"";"Silver_P2";"2023-12-06 11:05:49";"['&#60;p&#62;mail\xa0&#60;/p&#62;', '&#60;p&#62;à Clôturer&#60;/p&#62;', '&#60;p&#62;&#60;span contenteditable=""false"" data-user-mention=""true"" data-user-id=""2019""&#62;@FREITAS Miguel (2019)&#60;/span&#62;\xa0 Priority changed to medium.&#60;/p&#62;', ""&#60;p&#62;salut j'escale ce ticket vu avec greg et nicolas&#60;/p&#62;\r\n&#60;p&#62;Le certificat à été mis en place vendredi.\xa0&#60;/p&#62;\r\n&#60;p&#62;Je n'ai pas les informations\xa0&#60;/p&#62;""]";"";"";"";"";"1800";"2023-12-18 09:30:01";"";"0";"3";"3";"2023-12-04 13:17:33"
"221022";"Urgent - Maileva";"Root > Workplace > Loyco";"2023-12-05 08:40:33";"3";"2023-12-18 09:30:01";"frem";"6";"1";"1943";"Apps";"2019";"ECS_I_Support_Workplace";"";"";"";"2023-12-06 09:57:43";"['&#60;p&#62;CALL + mail\xa0&#60;/p&#62;\r\n&#60;p&#62;envoi de mail + téléchargement des logs\xa0&#60;/p&#62;', '&#60;p class=""MsoListParagraphCxSpFirst""&#62;call non joignable\xa0&#60;/p&#62;\r\n&#60;p class=""MsoListParagraphCxSpFirst""&#62;-\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 Windows 10&#60;/p&#62;\r\n&#60;p class=""MsoListParagraphCxSpMiddle""&#62;-\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 Version pack office 64 bits\xa0&#60;/p&#62;\r\n&#60;p class=""MsoListParagraphCxSpMiddle""&#62;-\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 Version maileva\xa0: 2.4.7&#60;/p&#62;\r\n&#60;p class=""MsoListParagraphCxSpMiddle""&#62;-\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 Installation locale&#60;/p&#62;\r\n&#60;p class=""MsoListParagraphCxSpLast""&#62;-\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0 Première installation&#60;/p&#62;\r\n&#60;p class=""MsoListParagraphCxSpLast""&#62;reste :\xa0&#60;/p&#62;\r\n&#60;ul type=""disc""&#62;\r\n&#60;li class=""MsoNormal""&#62;Récupérer les logs à nous retourner par mail, en allant sur\xa0&#60;strong&#62;C:\\Users\\nomutilisateur\\AppData\\Local\\Maileva\\PlugIns\\&#60;/strong&#62;\xa0\xa0&#60;strong&#62;Maileva Office Excel\\Logs » ou « :\\ProgramData\\Maileva\\PlugIns\\Maileva Office Excel\\Logs »&#60;/strong&#62;&#60;/li&#62;\r\n&#60;/ul&#62;']";"";"";"";"";"2700";"2023-12-18 09:30:01";"";"0";"3";"3";""
"221805";"Modification adresse mail ";"Root > Workplace > CCIH > 51.4 - Bienne";"2023-12-14 12:00:00";"3";"2023-12-15 11:21:28";"frem";"6";"2";"1373";"Office 365 > Exchange > Usermailbox";"2019";"ECS_I_Support_Workplace";"";"";"Silver_Emergency-Request";"2023-12-15 11:21:25";"&#60;p&#62;call + modification + mail &#60;/p&#62;";"";"";"";"";"1800";"2023-12-15 11:21:28";"";"0";"3";"3";"2023-12-14 14:00:00"
"218878";"problème poste de travail";"Root > Workplace > CCIH > 51.0 Siège  - La Chaux-de-Fonds";"2023-11-07 08:59:12";"3";"2023-12-15 09:30:10";"dhne";"6";"1";"";"Laptop Config.";"2287";"ECS_I_Support_Workplace";"";"";"Silver_P2";"2023-12-06 09:24:37";"['&#60;p&#62;J\'ai contacté Delphine et pris la main sur son poste.&#60;/p&#62;\r\n&#60;p class=""MsoNormal""&#62;&#60;span lang=""FR""&#62;Le diagnostic du problème : &#60;/span&#62;&#60;/p&#62;\r\n&#60;p class=""MsoNormal""&#62;&#60;span lang=""FR""&#62;Le message d’erreur ci-joint s’affiche très souvent dès que Delphine déroule la boite mail Admin APHM.&#60;/span&#62;&#60;/p&#62;\r\n&#60;p class=""MsoNormal""&#62;&#60;span lang=""FR""&#62;J\'ai lancé un scanpst qui a trouvé 188 erreurs.&#60;/span&#62;&#60;/p&#62;\r\n&#60;p class=""MsoNormal""&#62;&#60;span lang=""FR""&#62;réparation effectuée mais le problème persiste.&#60;/span&#62;&#60;/p&#62;\r\n&#60;p class=""MsoNormal""&#62;&#60;span lang=""FR""&#62;J\'ai alors supprimé et remis la sharedmailbox mais le problème persiste toujours.&#60;/span&#62;&#60;/p&#62;\r\n&#60;p class=""MsoNormal""&#62;&#60;span lang=""FR""&#62;Problème résolu après la refonte du profil Outlook.&#60;/span&#62;&#60;/p&#62;\r\n&#60;p class=""MsoNormal""&#62;&#60;span lang=""FR""&#62;J\'ai effectué tout les tests avec Delphine pour être sûr de la résolution définitive du problème.&#60;/span&#62;&#60;/p&#62;', ""&#60;p&#62;J'ai eu Delphine au téléphone,&#60;/p&#62;\r\n&#60;p&#62;Elle a des urgences à traiter tout de suite et nous avons donc convenu d'un appel demain entre 8h et 9h.&#60;/p&#62;"", '&#60;p&#62;&#60;span contenteditable=""false"" data-user-mention=""true"" data-user-id=""2287""&#62;@DAHANE Abdelali (2287)&#60;/span&#62;\xa0&#60;/p&#62;', '&#60;p&#62;Call prévu le 21/11&#60;/p&#62;', '&#60;p&#62;- Problème certificat - il y a 3 jours&#60;/p&#62;', '&#60;p&#62;&#60;a href=""https://helpdesk.elca-services.com/glpi/front/ticket.form.php?id=218878""&#62;Ticket (#218878) - problème poste de travail - ID 218878 - GLPI (elca-services.com)&#60;/a&#62;&#60;/p&#62;', '&#60;p&#62;Mail\xa0&#60;/p&#62;']";"";"";"";"";"5100";"2023-12-15 09:30:10";"";"0";"3";"3";"2023-11-07 12:59:12"
"220171";"Search Folders boite mail partagée lpp@loyco.ch";"Root > Workplace > Loyco";"2023-11-23 15:53:05";"3";"2023-12-15 09:30:10";"dhne";"6";"2";"";"Office 365 > Exchange > Shared Mailbox";"2287";"ECS_I_Support_Workplace";"";"";"Silver_Emergency-Request";"2023-12-05 11:27:39";"[""&#60;p&#62;-Droits retirés depuis exchange admin à Mr DAGOSTINO sur la Shared mailbox lpp.&#60;/p&#62;\r\n&#60;p&#62;- Attribution des droits et désactivation de l'automapping en suivant la procédure.&#60;/p&#62;"", ""&#60;p&#62;J'ai eu Mr Lénaic au téléphone pour avoir d'avantage d'informations.&#60;/p&#62;\r\n&#60;p&#62;Je procède à la désactivation de l'automapping en suivant la procédure.&#60;/p&#62;\r\n&#60;p&#62;J'ai pris rdv avec lui demain matin pour ajouter manuellement la shared mailbox.&#60;/p&#62;"", '&#60;p&#62;https://confluence.svc.elca.ch/display/ECS/How+to+disable+Automapping+for+Office+365+Shared+Mailbox&#60;/p&#62;']";"";"";"";"";"3600";"2023-12-15 09:30:10";"";"0";"3";"3";"2023-11-23 17:53:05"
"220552";"URGENT ! - batterie HS";"Root > Workplace > Loyco";"2023-11-29 11:26:15";"3";"2023-12-15 09:30:10";"frem";"6";"1";"";"Hardware > Laptop";"2019";"ECS_I_Support_Workplace";"";"";"";"2023-12-05 11:43:08";"['&#60;p&#62;call + mail\xa0&#60;/p&#62;', '&#60;p&#62;MAIL\xa0&#60;/p&#62;', '&#60;p&#62;MAIL\xa0&#60;/p&#62;', '&#60;p&#62;&#60;a href=""/glpi/front/document.send.php?docid=81444&#38;itemtype=Ticket&#38;items_id=220552"" target=""_blank"" &#62;&#60;img alt=""18371655-b2d8e96f-65673d4d39d596.12583267"" width=""1250"" src=""/glpi/front/document.send.php?docid=81444&#38;itemtype=Ticket&#38;items_id=220552"" /&#62;&#60;/a&#62;&#60;/p&#62;\r\n&#60;p&#62;\xa0&#60;/p&#62;', '&#60;p&#62;MAIL\xa0&#60;/p&#62;', '&#60;p&#62;st : 28SKTQ3&#60;/p&#62;\r\n&#60;p&#62;création ticket dell\xa0&#60;/p&#62;', '&#60;p&#62;call + mail\xa0&#60;/p&#62;\r\n&#60;p&#62;\xa0&#60;/p&#62;']";"";"";"";"";"7200";"2023-12-15 09:30:10";"";"0";"3";"3";""
"220692";"Problème de scannage Genève";"Root > Workplace > Loyco";"2023-11-30 13:41:34";"3";"2023-12-15 09:30:10";"frem";"6";"1";"1945";"Office 365 > Exchange > Shared Mailbox";"2019";"ECS_I_Support_Workplace";"";"";"";"2023-12-05 11:27:07";"['&#60;p&#62;mail\xa0&#60;/p&#62;', '&#60;p&#62;MAIL\xa0&#60;/p&#62;', '&#60;p&#62;MAIL\xa0&#60;/p&#62;']";"";"";"";"";"2700";"2023-12-15 09:30:10";"";"0";"3";"3";""
"220805";"Loyco SA / Eric Velardo - Problème scanner Genève";"Root > Workplace > Loyco";"2023-12-01 09:08:58";"3";"2023-12-15 09:30:10";"frem";"6";"1";"";"Hardware > Peripheral";"2019";"ECS_I_Support_Workplace";"";"";"";"2023-12-05 12:03:34";"['&#60;p&#62;\xa0mail\xa0&#60;/p&#62;', '&#60;p&#62;call + mail\xa0&#60;/p&#62;', '&#60;p&#62;mail\xa0&#60;/p&#62;', '&#60;p&#62;call + mail\xa0&#60;/p&#62;\r\n&#60;p&#62;\xa0 les scan ne s\'envoient pas\xa0 \xa0\xa0&#60;/p&#62;\r\n&#60;p&#62;&#60;a href=""https://helpdesk.elca-services.com/glpi/front/document.send.php?docid=81588&#38;amp;itemtype=Ticket&#38;amp;items_id=220805"" target=""_blank"" rel=""noopener""&#62;&#60;img src=""https://helpdesk.elca-services.com/glpi/front/document.send.php?docid=81588&#38;amp;itemtype=Ticket&#38;amp;items_id=220805"" alt=""18371655-b2d8e96f-6569ac807a9436.86605242"" width=""1537""&#62;&#60;/a&#62;&#60;/p&#62;\r\n&#60;p&#62;\xa0&#60;/p&#62;\r\n&#60;p&#62;&#60;a href=""https://helpdesk.elca-services.com/glpi/front/document.send.php?docid=81589&#38;amp;itemtype=Ticket&#38;amp;items_id=220805"" target=""_blank"" rel=""noopener""&#62;&#60;img src=""https://helpdesk.elca-services.com/glpi/front/document.send.php?docid=81589&#38;amp;itemtype=Ticket&#38;amp;items_id=220805"" alt=""18371655-b2d8e96f-6569ac8fdadf10.89955355"" width=""537""&#62;&#60;/a&#62;&#60;/p&#62;\r\n&#60;p&#62;\xa0&#60;/p&#62;']";"";"";"";"";"5400";"2023-12-15 09:30:10";"";"0";"3";"3";""
"221058";"sécurité dossier";"Root > Workplace > Loyco";"2023-12-05 13:56:29";"3";"2023-12-15 09:30:10";"navw";"6";"2";"";"Office 365 > Exchange > Shared Mailbox";"2019";"ECS_I_Support_Workplace";"";"";"Silver_Emergency-Request";"2023-12-05 15:31:27";"&#60;p&#62;recherches + mail &#60;/p&#62;";"";"";"";"";"1800";"2023-12-15 09:30:10";"";"0";"3";"3";"2023-12-05 15:56:29"
"221066";"Accès boîte mail logistique";"Root > Workplace > Loyco";"2023-12-05 14:39:41";"3";"2023-12-15 09:30:10";"frem";"6";"2";"";"Office 365 > Exchange > Shared Mailbox";"2019";"ECS_I_Support_Workplace";"";"";"Silver_Emergency-Request";"2023-12-05 15:27:20";"&#60;p&#62;ajout et modification accès sharedmailbox&#60;/p&#62;";"";"";"";"";"900";"2023-12-15 09:30:10";"";"0";"3";"3";"2023-12-05 16:39:41"
"221135";"Shared mailboxes for marketing department.";"Root > Workplace > Taurus Workplace";"2023-12-06 14:42:48";"3";"2023-12-15 08:15:37";"jdr@taurushq.com";"6";"2";"1346";"Office 365 > Exchange > Shared Mailbox";"2019";"ECS_I_Support_Workplace";"";"";"Silver_P2";"2023-12-07 16:08:50";"&#60;p&#62;- insights@taurushq.com   - ok &#60;/p&#62;
&#60;p&#62;- communication@taurushq.com ok &#60;/p&#62;
&#60;p&#62; &#60;/p&#62;";"";"";"";"";"1800";"2023-12-15 08:15:37";"";"0";"3";"3";"2023-12-07 08:42:48"
"221702";"[Resolved] ad-cldn: Password Hash Synchronization heartbeat was skipped in last 120 minutes. - You have an important message from the Microsoft Entra ID";"Root > Workplace > CLDN";"2023-12-14 10:41:57";"3";"2023-12-14 15:52:36";"dan";"6";"1";"1160";"Application > Others";"983";"ECS_I_Support_Workplace";"";"";"Standard_Request_Plus";"2023-12-14 15:52:36";"";"";"";"";"";"0";"2023-12-14 15:52:36";"";"0";"3";"3";"2023-12-18 18:00:00"
"221720";"test 2";"Root > Workplace > Loyco";"2023-12-14 14:15:55";"3";"2023-12-14 14:59:17";"frem";"6";"1";"2019";"Company Applications";"";"ECS_I_Support_Workplace";"";"";"Silver_P2";"2023-12-14 14:59:17";"";"";"";"";"";"0";"2023-12-14 14:59:17";"";"0";"3";"3";"2023-12-15 08:15:55"
"221719";"test ";"Root > Workplace > Loyco";"2023-12-14 14:14:47";"3";"2023-12-14 14:23:11";"frem";"6";"1";"2019";"Applications";"";"ECS_I_Support_Workplace";"";"";"Silver_P2";"2023-12-14 14:23:11";"";"";"";"";"";"0";"2023-12-14 14:23:11";"";"0";"3";"3";"2023-12-15 08:14:47"
"219874";"Serveur - Accès à un disque Therefore";"Root > Workplace > CCIH > 51.10 - La Chaux-de-Fonds";"2023-11-20 11:06:59";"3";"2023-12-14 09:30:02";"frem";"6";"2";"1369";"CCIH_Categories > Ordinateurs et ThinClients";"2019";"ECS_I_Support_Workplace";"";"";"Silver_Emergency-Request";"2023-12-04 11:31:38";"['&#60;p&#62;CALL + MAIL\xa0&#60;/p&#62;', '&#60;p&#62;call + mail&#60;/p&#62;', '&#60;p&#62;Création du disque de partage sur la dem\xa0\xa0&#60;/p&#62;\r\n&#60;p&#62;call + mail\xa0&#60;/p&#62;\r\n&#60;p&#62;il faut ajouter le disque S : &#60;span class=""ui-provider el yy vp crm crn cro crp crq crr crs crt cru crv crw crx cry crz csa csb csc csd cse csf csg csh csi csj csk csl csm csn cso csp csq csr"" dir=""ltr""&#62;\\\\SHEBTHEGD1.intranet-heb.ch\\Export&#60;/span&#62;&#60;/p&#62;', '&#60;p&#62;Mail + call\xa0&#60;/p&#62;', '&#60;p&#62;Mail to client.&#60;/p&#62;', '&#60;p&#62;&#60;a href=""/glpi/front/document.send.php?docid=80862&#38;itemtype=Ticket&#38;items_id=219874"" target=""_blank"" &#62;&#60;img alt=""18371655-b2d8e96f-655c6606a31b75.43238720"" width=""1064"" src=""/glpi/front/document.send.php?docid=80862&#38;itemtype=Ticket&#38;items_id=219874"" /&#62;&#60;/a&#62;&#60;/p&#62;\r\n&#60;p&#62;\xa0&#60;/p&#62;', '&#60;p&#62;call + mail\xa0&#60;/p&#62;', ""&#60;p&#62;mail envoyé a globaz mme metille m'a informé que globaz ont crée ce disque réseau\xa0 \\\\SHEBTHEGD1\\Export&#60;/p&#62;""]";"";"";"";"";"8100";"2023-12-14 09:30:02";"";"0";"4";"3";"2023-11-20 13:06:59"
"220354";"Problème caméra";"Root > Workplace > Loyco";"2023-11-27 08:13:12";"3";"2023-12-14 09:30:02";"glpi-system";"6";"1";"2150";"Hardware > Peripheral";"2287";"ECS_I_Support_Workplace";"";"";"";"2023-12-04 16:00:01";"['&#60;p&#62;2nd call not answered.&#60;/p&#62;', '&#60;p&#62;call not answered.&#60;/p&#62;', ""&#60;p&#62;il faut créer un ticket dell c'est la deuxieme fois que ça arrive\xa0&#60;/p&#62;\r\n&#60;p&#62;il faut créer un ticket dell via dell portal\xa0&#60;/p&#62;""]";"";"";"";"";"2400";"2023-12-14 09:30:02";"";"0";"3";"3";""
"220802";"Appels teams qui ne fonctionnent pas";"Root > Workplace > Loyco";"2023-12-01 08:59:43";"4";"2023-12-14 09:30:02";"navw";"6";"1";"";"Office 365 > Teams";"";"ECS_I_Support_Workplace";"";"";"";"2023-12-04 11:19:05";"['&#60;p&#62;Fonctionne, confirmation du client&#60;/p&#62;\r\n&#60;p&#62;Mail to client.&#60;/p&#62;', '&#60;p&#62;call non joignable + mail\xa0&#60;/p&#62;']";"";"";"";"";"1800";"2023-12-14 09:30:02";"";"0";"4";"3";""
"220844";"New employee Teo Neveu - no access to TEAM app";"Root > Workplace > Taurus Workplace";"2023-12-01 12:06:17";"3";"2023-12-14 09:30:02";"frem";"6";"1";"2196";"Office 365 > Teams";"2019";"ECS_I_Support_Workplace";"['1347', '1652', '2144', '2169']";"";"";"2023-12-04 11:22:07";"[""&#60;p&#62;ajout de l'user dans work account\xa0&#60;/p&#62;"", ""&#60;p&#62;INCIDENT Résolu\xa0&#60;/p&#62;\r\n&#60;p&#62;l'user à appelé le workplace&#60;/p&#62;\r\n&#60;p&#62;365 et teams n'etais pas installé correctement\xa0&#60;/p&#62;\r\n&#60;p&#62;\xa0&#60;/p&#62;""]";"";"";"";"";"3600";"2023-12-14 09:30:02";"";"0";"3";"3";""
"220969";"Facture GIT - envoi d'email impossible";"Root > Workplace > Loyco";"2023-12-04 12:21:16";"3";"2023-12-14 09:30:02";"frem";"6";"1";"";"Office 365 > Exchange";"";"ECS_I_Support_Workplace";"";"";"";"2023-12-04 14:28:52";"['&#60;p&#62;mail + call\xa0&#60;/p&#62;', ""&#60;p&#62;une policy à été activé vendredi - j'escalade ce ticket\xa0&#60;/p&#62;""]";"";"";"";"";"2100";"2023-12-14 09:30:02";"";"0";"3";"3";""
"220959";"URGENT - Impossibilité d'envoyer des courriel depuis Brokinsoft ";"Root > Workplace > Loyco";"2023-12-04 11:47:54";"3";"2023-12-14 09:30:02";"frem";"6";"1";"1863";"Office 365 > Exchange";"";"ECS_I_Support_Workplace";"";"";"";"2023-12-04 17:10:24";"['&#60;p&#62;exchange qui a bloqué le compte noreply&#60;/p&#62;\r\n&#60;p&#62;&#60;span class=""fui-Flex ___o96bqp0 f22iagw f5wk2nc f10ra9hq""&#62;&#60;a href=""/glpi/front/document.send.php?docid=81714&#38;itemtype=Ticket&#38;items_id=220959"" target=""_blank"" &#62;&#60;img alt=""18371655-b2d8e96f-656dd4c8a95735.01444816"" width=""800"" src=""/glpi/front/document.send.php?docid=81714&#38;itemtype=Ticket&#38;items_id=220959"" /&#62;&#60;/a&#62;&#60;/span&#62;&#60;/p&#62;', ""&#60;p&#62;policy applique vendredi j'escalade ce ticket&#60;/p&#62;""]";"";"";"";"";"0";"2023-12-14 09:30:02";"";"0";"3";"3";""
"221620";"test ";"Root > Workplace > Loyco";"2023-12-13 10:56:51";"3";"2023-12-13 11:04:08";"frem";"6";"1";"2019";"Applications";"";"ECS_I_Support_Workplace";"";"";"Silver_P2";"2023-12-13 11:04:08";"";"";"";"";"";"0";"2023-12-13 11:04:08";"";"0";"3";"3";"2023-12-13 14:56:51"
"217279";"liste de distribution Outlook";"Root > Workplace > Loyco";"2023-10-19 10:07:59";"3";"2023-12-13 09:30:01";"dhne";"6";"2";"1948";"Office 365 > Exchange > Distribution List";"['1597', '2287']";"ECS_I_Support_Workplace";"['1710', '1798', '1862']";"";"";"2023-12-01 16:07:10";"['&#60;div class=""ms-TooltipHost root-555"" role=""none""&#62;Xavier Miquelard ajouté à la liste de distribution.&#60;/div&#62;', '&#60;p class=""MsoNormal""&#62;J\'ai eu Stéphanie au téléphone, et elle m’a demandé de\xa0 prendre en compte le dernier fichier excel qu’elle a mis en PJ pour mettre à jour la liste de distribution.&#60;/p&#62;\r\n&#60;p class=""MsoNormal""&#62;Mise à jour effectuée.&#60;/p&#62;', '&#60;p&#62;Appel : Je suis tombé sur la messagerie.&#60;/p&#62;\r\n&#60;p&#62;Call + Mail&#60;/p&#62;', '&#60;p&#62;Appeler user et demander quelles sont les addresses des DL.&#60;/p&#62;', '&#60;p&#62;Planned for today&#60;/p&#62;', '&#60;p&#62;Creating DL with the requirements\xa0&#60;/p&#62;', '&#60;p&#62;Planned monday.&#60;/p&#62;', '&#60;p&#62;Will ping Simon tomorrow&#60;/p&#62;']";"";"";"";"";"6300";"2023-12-13 09:30:01";"";"0";"3";"3";""
"220484";"Nouveau Loycomates - User Management : schauhan@loyco.ch -  Inde   ";"Root > Workplace > Loyco";"2023-11-28 14:27:10";"3";"2023-12-13 09:30:01";"frem";"6";"2";"1710";"User Management > New user";"2019";"ECS_I_Support_Workplace";"";"";"Silver_Emergency-Request";"2023-12-04 09:07:59";"['&#60;p&#62;rester à vérifier la synchronisation de la licence\xa0 ok&#60;/p&#62;', '&#60;p&#62;création compte su azure + achat licence power bi pro\xa0&#60;/p&#62;']";"";"";"";"";"3600";"2023-12-13 09:30:01";"";"0";"3";"3";"2023-11-28 16:27:10"
"220657";"Problème d'impression";"Root > Workplace > ISU";"2023-11-30 08:45:40";"4";"2023-12-13 09:30:01";"dhne";"6";"1";"959";"Hardware > Peripheral";"2287";"ECS_I_Support_Workplace";"";"";"";"2023-12-01 15:20:31";"&#60;p&#62;J'ai contacté Claudia,&#60;/p&#62;
&#60;p class=""MsoNormal""&#62;J’ai pris la main sur son PC pour diagnostiquer son problème d’impression.&#60;/p&#62;
&#60;p class=""MsoNormal""&#62;Elle m'explique qu'elle arrive à imprimer qu'à partir du bac du 1er Bac (du haut).&#60;/p&#62;
&#60;p class=""MsoNormal""&#62;Elle avait hier un message d’erreur concernant le format papier.&#60;/p&#62;
&#60;p class=""MsoNormal""&#62;Pour infos: deux personnes utilisent cette imprimante et les deux ont le même problème.&#60;/p&#62;
&#60;p class=""MsoNormal""&#62;Je cible donc un diagnostique orienté vers l'imprimante.&#60;/p&#62;
&#60;p class=""MsoNormal""&#62;Je me connecte à l'interface graphique de l'imprimante:&#60;/p&#62;
&#60;p class=""MsoNormal""&#62;il s'agit d'une HP Color LaserJet Pro MFP M479fdw&#60;/p&#62;
&#60;p class=""MsoNormal""&#62;Je fais un redémarrage depuis l'interface d'administration.&#60;/p&#62;
&#60;p class=""MsoNormal""&#62;dans les propriétés d'impression le choix du bac est sur ""auto"".&#60;/p&#62;
&#60;p class=""MsoNormal""&#62;Solution de contournement je force le choix au bas du bas.&#60;/p&#62;
&#60;p class=""MsoNormal""&#62;la solution fonctionne.&#60;/p&#62;";"";"";"";"";"1800";"2023-12-13 09:30:01";"";"0";"4";"3";""
